"test.y","X1"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BLCA"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BLCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LUSC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","GBM"
"BRCA","LUSC"
"BRCA","LUAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"COAD","COAD"
"COAD","COAD"
"COAD","LUAD"
"COAD","COAD"
"COAD","BRCA"
"COAD","BRCA"
"COAD","BRCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","THCA"
"COAD","COAD"
"COAD","COAD"
"COAD","LIHC"
"COAD","SKCM"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","UCEC"
"COAD","BRCA"
"COAD","SKCM"
"COAD","BLCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","PAAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","BRCA"
"COAD","COAD"
"LAML","BRCA"
"LAML","LGG"
"LAML","BRCA"
"LAML","BRCA"
"LAML","LGG"
"LAML","BRCA"
"LAML","LUAD"
"LAML","BRCA"
"LAML","BRCA"
"LAML","BRCA"
"LAML","COAD"
"LAML","BRCA"
"LAML","LUAD"
"LAML","BRCA"
"LAML","BRCA"
"LAML","LGG"
"LAML","BRCA"
"LAML","BRCA"
"LAML","BRCA"
"LAML","KIRC"
"LAML","BRCA"
"LAML","PAAD"
"LAML","BRCA"
"LAML","BRCA"
"LAML","LGG"
"LAML","BRCA"
"LAML","BRCA"
"LAML","BRCA"
"LAML","PAAD"
"LAML","LGG"
"BRCA","LUSC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","HNSC"
"BRCA","BRCA"
"BRCA","BRCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"READ","COAD"
"READ","BRCA"
"READ","COAD"
"READ","SKCM"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","BRCA"
"READ","BRCA"
"READ","COAD"
"READ","HNSC"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","SKCM"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","LUSC"
"UCEC","UCEC"
"UCEC","THCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRP","THCA"
"KIRP","BRCA"
"KIRP","KIRC"
"COAD","PAAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","THCA"
"BRCA","LUAD"
"BRCA","OV"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LUSC"
"BRCA","BRCA"
"BRCA","GBM"
"BRCA","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","PRAD"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","OV"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","COAD"
"BRCA","GBM"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","HNSC"
"BRCA","BRCA"
"KIRC","KIRC"
"COAD","COAD"
"UCEC","UVM"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","LUSC"
"UCEC","HNSC"
"UCEC","UCEC"
"UCEC","OV"
"UCEC","LIHC"
"UCEC","UCEC"
"UCEC","OV"
"UCEC","UCEC"
"UCEC","BLCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"COAD","OV"
"COAD","COAD"
"COAD","THCA"
"COAD","COAD"
"COAD","OV"
"COAD","THCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","LUAD"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","HNSC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BLCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","OV"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","UCEC"
"KIRP","BRCA"
"KIRP","OV"
"KIRP","UCEC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","BLCA"
"KIRC","KIRC"
"KIRC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"BRCA","OV"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","HNSC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","COAD"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"STAD","GBM"
"STAD","LUAD"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","COAD"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","LUAD"
"KIRP","BRCA"
"KIRP","BRCA"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","KIRC"
"HNSC","THYM"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","BLCA"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","THCA"
"HNSC","LIHC"
"HNSC","LUSC"
"LIHC","LGG"
"LIHC","OV"
"LIHC","BLCA"
"LIHC","OV"
"LIHC","OV"
"SKCM","SKCM"
"SKCM","BRCA"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","LGG"
"SKCM","STAD"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","LIHC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","LUAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","LUSC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","LGG"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","COAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BLCA"
"BRCA","HNSC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LUAD"
"BRCA","HNSC"
"BRCA","HNSC"
"BRCA","LUAD"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","BRCA"
"BRCA","PRAD"
"BRCA","BLCA"
"BRCA","LGG"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LUAD"
"BRCA","BRCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","SKCM"
"THCA","SKCM"
"THCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"BLCA","OV"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","LUAD"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","BLCA"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","HNSC"
"KIRP","LUSC"
"KIRP","BRCA"
"KIRP","BRCA"
"STAD","BRCA"
"STAD","COAD"
"STAD","LUAD"
"STAD","BRCA"
"STAD","LUSC"
"STAD","SKCM"
"STAD","THYM"
"STAD","COAD"
"STAD","UCEC"
"STAD","BRCA"
"STAD","BRCA"
"STAD","COAD"
"STAD","COAD"
"STAD","GBM"
"STAD","LUSC"
"STAD","LUSC"
"STAD","BRCA"
"STAD","BRCA"
"STAD","OV"
"STAD","BRCA"
"STAD","LUSC"
"STAD","UCEC"
"STAD","LUAD"
"STAD","BRCA"
"STAD","BRCA"
"STAD","UCEC"
"STAD","OV"
"STAD","LUAD"
"STAD","OV"
"STAD","LUSC"
"STAD","BRCA"
"STAD","BRCA"
"STAD","OV"
"STAD","OV"
"STAD","LUAD"
"STAD","HNSC"
"STAD","OV"
"STAD","OV"
"STAD","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","PRAD"
"UCEC","UCEC"
"UCEC","UCEC"
"BLCA","LUSC"
"BLCA","LUSC"
"BLCA","KIRC"
"BLCA","BLCA"
"BLCA","LUSC"
"BLCA","GBM"
"LIHC","OV"
"BLCA","BRCA"
"BLCA","BRCA"
"CESC","BRCA"
"CESC","BRCA"
"CESC","LIHC"
"CESC","KIRC"
"CESC","LUAD"
"CESC","BRCA"
"CESC","UVM"
"CESC","BRCA"
"CESC","THYM"
"CESC","BRCA"
"CESC","BRCA"
"CESC","UVM"
"CESC","BRCA"
"CESC","BRCA"
"CESC","LUAD"
"CESC","HNSC"
"CESC","LUAD"
"CESC","BRCA"
"CESC","UCEC"
"CESC","HNSC"
"BRCA","BRCA"
"BRCA","THCA"
"BRCA","LUSC"
"BRCA","OV"
"BRCA","LUAD"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LUSC"
"BRCA","LUSC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"HNSC","OV"
"COAD","COAD"
"COAD","HNSC"
"LIHC","LGG"
"LIHC","LUSC"
"LIHC","OV"
"LIHC","LUAD"
"LIHC","BRCA"
"LIHC","LIHC"
"LIHC","LUSC"
"LIHC","BLCA"
"LIHC","BRCA"
"STAD","SKCM"
"STAD","OV"
"STAD","OV"
"STAD","LUAD"
"STAD","UCEC"
"STAD","BLCA"
"STAD","SKCM"
"STAD","LUAD"
"THCA","THCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","STAD"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"STAD","BRCA"
"STAD","BRCA"
"STAD","BLCA"
"STAD","BRCA"
"STAD","HNSC"
"STAD","COAD"
"STAD","UCEC"
"STAD","UCEC"
"STAD","BRCA"
"STAD","OV"
"PRAD","UCEC"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","BRCA"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","BRCA"
"COAD","COAD"
"COAD","COAD"
"READ","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","BLCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"HNSC","OV"
"HNSC","KIRC"
"HNSC","BRCA"
"HNSC","OV"
"HNSC","BRCA"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","OV"
"HNSC","BRCA"
"HNSC","LIHC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","LUSC"
"HNSC","COAD"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","LUSC"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","OV"
"HNSC","BRCA"
"HNSC","THCA"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","COAD"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","UCEC"
"HNSC","HNSC"
"HNSC","SKCM"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","COAD"
"HNSC","BRCA"
"LGG","BRCA"
"LGG","LGG"
"LGG","UCEC"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"BLCA","HNSC"
"BLCA","BLCA"
"BLCA","PRAD"
"HNSC","THCA"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","UCEC"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","LUAD"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","COAD"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","GBM"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","LUSC"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","UCEC"
"HNSC","UVM"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","LUSC"
"HNSC","COAD"
"HNSC","LUSC"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","LUSC"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","UVM"
"HNSC","KIRC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","BRCA"
"KIRC","BLCA"
"KIRC","BLCA"
"HNSC","HNSC"
"HNSC","OV"
"KIRC","BRCA"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","OV"
"UCEC","UCEC"
"UCEC","COAD"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BLCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","OV"
"UCEC","UCEC"
"SKCM","UCEC"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","HNSC"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","BRCA"
"SKCM","BRCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","LGG"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","PAAD"
"COAD","BRCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","BRCA"
"HNSC","BLCA"
"HNSC","HNSC"
"STAD","UCEC"
"STAD","BRCA"
"STAD","OV"
"STAD","OV"
"STAD","LUAD"
"STAD","BRCA"
"STAD","BRCA"
"STAD","OV"
"STAD","OV"
"STAD","LUAD"
"STAD","BRCA"
"STAD","OV"
"STAD","LIHC"
"STAD","OV"
"STAD","HNSC"
"STAD","BRCA"
"STAD","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","PRAD"
"BRCA","LUSC"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"SKCM","THCA"
"SKCM","LGG"
"SKCM","THCA"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","LIHC"
"SKCM","SKCM"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","THCA"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","PAAD"
"LIHC","LIHC"
"LIHC","OV"
"LIHC","BRCA"
"LIHC","UCEC"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","COAD"
"LIHC","PAAD"
"LIHC","BRCA"
"LIHC","BRCA"
"LIHC","BRCA"
"LIHC","LIHC"
"LIHC","OV"
"LIHC","BRCA"
"LIHC","LIHC"
"LIHC","BRCA"
"LIHC","LIHC"
"LIHC","SKCM"
"LIHC","LIHC"
"LIHC","OV"
"LIHC","BRCA"
"LIHC","GBM"
"LIHC","OV"
"LIHC","HNSC"
"LIHC","LIHC"
"LIHC","BRCA"
"LIHC","LUSC"
"LIHC","COAD"
"LIHC","OV"
"LIHC","OV"
"LIHC","BRCA"
"LIHC","LUSC"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","OV"
"LIHC","LIHC"
"LIHC","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"UCEC","UCEC"
"CESC","UCEC"
"CESC","LUAD"
"CESC","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"UCEC","UCEC"
"THCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","LUAD"
"THCA","THCA"
"THCA","BLCA"
"THCA","THCA"
"THCA","SKCM"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","COAD"
"BLCA","OV"
"BLCA","BLCA"
"BLCA","UCEC"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","THYM"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","BLCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"THCA","THCA"
"THCA","THCA"
"HNSC","LUSC"
"HNSC","BRCA"
"CESC","BRCA"
"CESC","BLCA"
"CESC","LUSC"
"CESC","BRCA"
"CESC","BRCA"
"CESC","BRCA"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","THCA"
"LGG","BRCA"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","GBM"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","GBM"
"LGG","UCEC"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","BRCA"
"LGG","BRCA"
"LGG","GBM"
"LGG","LGG"
"LGG","BRCA"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRP","BRCA"
"KIRP","BRCA"
"KIRP","BRCA"
"SARC","BRCA"
"SARC","BRCA"
"SARC","BRCA"
"SARC","OV"
"SARC","OV"
"SARC","BRCA"
"SARC","BRCA"
"SARC","COAD"
"SARC","UCEC"
"SARC","BRCA"
"SARC","OV"
"SARC","BRCA"
"SARC","COAD"
"SARC","BRCA"
"SARC","LIHC"
"SARC","BRCA"
"SARC","OV"
"SARC","OV"
"SARC","HNSC"
"SARC","OV"
"SARC","LUAD"
"SARC","OV"
"SARC","LIHC"
"SARC","HNSC"
"SARC","BRCA"
"SARC","BLCA"
"SARC","HNSC"
"SARC","BRCA"
"SARC","BRCA"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"LGG","LGG"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","UCEC"
"BRCA","THCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LIHC"
"BRCA","OV"
"BRCA","BLCA"
"BRCA","OV"
"BRCA","THCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","SKCM"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"THCA","BRCA"
"THCA","THCA"
"BLCA","BLCA"
"UCEC","LGG"
"BLCA","BRCA"
"BLCA","THCA"
"BLCA","BRCA"
"BLCA","KIRC"
"BLCA","BRCA"
"BLCA","BLCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","HNSC"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","HNSC"
"BRCA","BRCA"
"BRCA","LUAD"
"BRCA","BRCA"
"BRCA","BRCA"
"CESC","BRCA"
"CESC","BRCA"
"CESC","BRCA"
"CESC","LUSC"
"CESC","BRCA"
"CESC","UCEC"
"CESC","BRCA"
"CESC","BRCA"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","HNSC"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","HNSC"
"SKCM","THCA"
"SKCM","HNSC"
"SKCM","SKCM"
"SKCM","LGG"
"SKCM","THCA"
"SKCM","LIHC"
"SKCM","BRCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","BRCA"
"SKCM","SKCM"
"UCEC","COAD"
"UCEC","UCEC"
"LIHC","BRCA"
"LIHC","BRCA"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","LGG"
"LIHC","LUAD"
"SKCM","KIRC"
"SKCM","SKCM"
"SKCM","LGG"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","BLCA"
"SKCM","SKCM"
"SKCM","COAD"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","LUAD"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","HNSC"
"SKCM","SKCM"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"PRAD","LIHC"
"PRAD","BRCA"
"PRAD","THCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","OV"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","COAD"
"PRAD","BRCA"
"PRAD","UCEC"
"PRAD","BRCA"
"PRAD","OV"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","PRAD"
"PRAD","BRCA"
"CESC","COAD"
"CESC","BRCA"
"CESC","UCEC"
"CESC","BRCA"
"CESC","THCA"
"CESC","BRCA"
"CESC","BLCA"
